uri,text
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m22,"has (2,2) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m11,"has (1,1) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m02,"has (0,2) matrix coordinate (0,2) "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m20,"has (2,0) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m00,"has (0,0) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m12,"has (1,2) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m10,"has (1,0) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m01,"has (0,1) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#has_m21,"has (2,1) matrix coordinate  "
http://www.arpenteur.org/ontology/Arpenteur.owl#RotationMatrix,RotationMatrix 
