uri,text
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationPosteriorita,has Stratigraphic Relation: Posteriorita 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationCollegatoA, has Stratigraphic Relation: Collegato A 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationAppoggiatoA, has Stratigraphic Relation: Appoggiato A 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationTagliatoDa,has Stratigraphic Relation: Tagliato Da 
http://www.arpenteur.org/ontology/Arpenteur.owl#ElementoStratigrafico,Elemento Stratigrafico 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationRiempie,has Stratigraphic Relation: Riempie 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationContemporaneita,has Stratigraphic Relation: Contemporaneita 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationTaglia,has Stratigraphic Relation: Taglia 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationGliSiAppoggia, has stratigraphic relation leans against a 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationCopre,has Stratigraphic Relation: Copre 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationUgualeA,has Stratigraphic Relation: Uguale A 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationLegatoA,has Stratigraphic Relation: Legato A 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationCopertoDa, has Stratigraphic Relation: Coperto Da 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationRiempitoDa,has Stratigraphic Relation: RiempitoDa 
http://www.arpenteur.org/ontology/Arpenteur.owl#hasStratigraphicRelationAnteriorita, has Stratigraphic Relation: Anteriorita 
