uri,text
https://w3id.org/arco/ontology/location/atLocation,at location 
https://w3id.org/arco/ontology/context-description/isCulturalGeographicAreaOf,is cultural geographic area of 
https://w3id.org/arco/ontology/context-description/Use,Use 
https://w3id.org/italia/onto/CLV/Feature,Feature 
https://w3id.org/arco/ontology/location/isToponymInTimeOf,is toponym in time of 
https://w3id.org/italia/onto/TI/atTime,at Time 
https://w3id.org/italia/onto/TI/TimeInterval,Time Interval 
https://w3id.org/arco/ontology/location/ToponymInTime,Toponym in time 
https://w3id.org/italia/onto/l0/name,name 
https://w3id.org/arco/ontology/location/TimeIndexedTypedLocation,Time Indexed Typed Location 
https://w3id.org/arco/ontology/context-description/hasCulturalGeographicArea,has cultural geographic area 
http://dati.gov.it/onto/dcatapit#Organization,Organization 
https://w3id.org/italia/onto/CLV/hasSpatialCoverage,has Spatial Coverage 
https://w3id.org/arco/ontology/location/hasToponymInTime,has toponym in time 
