uri,text
https://w3id.org/arco/ontology/context-description/isAuthorityFileCataloguingAgencyOf,is authority file cataloguing agency of 
https://w3id.org/arco/ontology/context-description/hasAuthorityFileCataloguingAgency,has authority file cataloguing agency 
https://w3id.org/arco/ontology/context-description/ArchaeologicalFieldSurvey,Archaeological field survey 
https://w3id.org/arco/ontology/context-description/hasUser,has user 
https://w3id.org/arco/ontology/context-description/hasRelatedAgent,has related agent 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/authorICCDIdentifier,author ICCD identifier 
https://w3id.org/arco/ontology/context-description/contacts,contacts 
https://w3id.org/arco/ontology/context-description/isInventoryIdentifierResponsibleOf,is inventory identifier responsible of 
https://w3id.org/arco/ontology/context-description/isSecondaryAuthorOf,is secondary author of 
https://w3id.org/arco/ontology/context-description/isResponsibleForInsertionOf,is responsible for insertion of 
https://w3id.org/arco/ontology/context-description/agentLocalIdentifier,agent local identifier 
https://w3id.org/arco/ontology/context-description/hasActivityResponsible,has activity responsible 
https://w3id.org/arco/ontology/context-description/isUserOf,is user of 
https://w3id.org/arco/ontology/context-description/PreparatoryOrFinalWork,Preparatory or final work 
https://w3id.org/arco/ontology/context-description/isAgentRelatedTo,is agent related to 
https://w3id.org/arco/ontology/context-description/hasAuthor,has author 
https://w3id.org/arco/ontology/catalogue/CulturalPropertyRecord,Catalogue property record 
https://w3id.org/arco/ontology/context-description/CurrentInventory,Current Inventory 
https://w3id.org/arco/ontology/context-description/address,address 
https://w3id.org/arco/ontology/context-description/hasResponsibleForInsertion,has responsible for insertion 
https://w3id.org/arco/ontology/context-description/agentDate,agent date 
https://w3id.org/arco/ontology/context-description/isAuthorOf,is author of 
https://w3id.org/arco/ontology/context-description/historicalBiographicalInformation,historical Biographical Information 
https://w3id.org/arco/ontology/context-description/Inventory,Inventory 
https://w3id.org/arco/ontology/context-description/hasSurveyScientificDirector,has survey scientific director 
https://w3id.org/arco/ontology/catalogue/isResponsibleAgentOfCulturalPropertyRecord,is responsible agent of cultural property record 
https://w3id.org/arco/ontology/context-description/hasSecondaryAuthor,has secondary author 
