uri,text
https://w3id.org/arco/ontology/location/siteIdentifier,site identifier 
http://dati.beniculturali.it/cis/Site,Site 
https://w3id.org/arco/ontology/location/hasSiteSpecification,has site specification 
https://w3id.org/arco/ontology/location/SiteType,Site Type 
https://w3id.org/arco/ontology/location/SiteDefinition,Site Definition 
https://w3id.org/arco/ontology/location/TimeIndexedTypedLocation,Time Indexed Typed Location 
https://w3id.org/arco/ontology/location/hasSiteDefinition,has site definition 
https://w3id.org/arco/ontology/location/isSiteDefinitionOf,is site definition of 
https://w3id.org/arco/ontology/location/isSiteIn,is site in 
https://w3id.org/arco/ontology/location/hasSiteType,has site type 
https://w3id.org/arco/ontology/location/SiteSpecification,Site Specification 
https://w3id.org/arco/ontology/location/isSiteSpecificationOf,is site specification of 
https://w3id.org/arco/ontology/location/isSiteTypeOf,is site type of 
