uri,text
https://w3id.org/arco/ontology/movable-property/isTaxonProducedBy,is taxon produced by 
https://w3id.org/arco/ontology/context-description/Bibliography,Bibliography 
https://w3id.org/arco/ontology/context-description/hasBibliography,has bibliography 
https://w3id.org/arco/ontology/movable-property/hasTypeSpecimenIdentification,has type specimen identification 
https://w3id.org/arco/ontology/movable-property/Taxon,Taxon 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/movable-property/TypeSpecimenIdentification,Type specimen identification 
https://w3id.org/arco/ontology/context-description/LaboratoryTest,Laboratory test 
https://w3id.org/arco/ontology/core/hasConsequence,has consequence 
https://w3id.org/arco/ontology/movable-property/Specimen,Specimen 
https://w3id.org/arco/ontology/movable-property/producesTaxon,produces taxon 
https://w3id.org/arco/ontology/movable-property/isTypeSpecimenIdentificationOf,is type specimen identification of 
