uri,text
https://w3id.org/arco/ontology/denotative-description/isDesignationTypeOf,is designation type of 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/core/note,note 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/denotative-description/DesignationType,Designation Type 
https://w3id.org/arco/ontology/denotative-description/isDesignationInTimeOf,is designation in time of 
https://w3id.org/arco/ontology/denotative-description/hasDesignationType,has designation type 
https://w3id.org/italia/onto/l0/name,name 
https://w3id.org/arco/ontology/denotative-description/hasDesignationInTime,has designation in time 
https://w3id.org/arco/ontology/denotative-description/DesignationInTime,Designation In Time 
