uri,text
https://w3id.org/arco/ontology/immovable-property/Construction,Construction 
https://w3id.org/arco/ontology/movable-property/UnitCell,Unit cell 
https://w3id.org/arco/ontology/denotative-description/validity,validity 
https://w3id.org/arco/ontology/denotative-description/isMeasurementCollectionOf,is measurement collection of 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/denotative-description/Soil,Soil 
https://w3id.org/arco/ontology/denotative-description/MeasurementCollection,Measurement collection 
https://w3id.org/arco/ontology/denotative-description/hasVolumetricDimensionsMeasurement,has volumetric dimensions measurement 
https://w3id.org/arco/ontology/denotative-description/Measurement,Measurement 
https://w3id.org/arco/ontology/denotative-description/hasMeasurementCollection,has measurement collection 
