uri,text
https://w3id.org/arco/ontology/context-description/hasEdition,has edition 
https://w3id.org/arco/ontology/context-description/isEditorOf,is editor of 
https://w3id.org/arco/ontology/context-description/Title,Title 
https://w3id.org/arco/ontology/context-description/hasTitle,has title 
https://w3id.org/arco/ontology/context-description/isEditionOf,is edition of 
https://w3id.org/arco/ontology/context-description/hasAuthor,has author 
https://w3id.org/italia/onto/TI/time,time 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/hasEditor,has editor 
https://w3id.org/arco/ontology/context-description/Edition,Edition 
https://w3id.org/arco/ontology/context-description/hasSecondaryAuthor,has secondary author 
