uri,text
https://w3id.org/arco/ontology/context-description/hasMusician,has musician 
https://w3id.org/arco/ontology/context-description/isInvolvedIn,is involved in 
https://w3id.org/arco/ontology/context-description/isWorkRelatedTo,is work related to 
https://w3id.org/arco/ontology/context-description/collectionUnitIdentifier,collection unit inventory identifier 
https://w3id.org/arco/ontology/context-description/parallelTitle,parallel title 
https://w3id.org/arco/ontology/context-description/isMusicalEnsembleOf,is musical ensemble of 
https://w3id.org/arco/ontology/context-description/subject,subject 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/isCoinIssuanceOf,is coin issuance of 
https://w3id.org/arco/ontology/context-description/hasResearch,has research 
https://w3id.org/arco/ontology/context-description/hasPreviousLocation,has previous location 
https://w3id.org/arco/ontology/denotative-description/isTechnicalStatusOf,is technical status of 
https://w3id.org/arco/ontology/context-description/isLocationOf,is location of 
https://w3id.org/arco/ontology/context-description/isMemberOfArchivalRecordSetOf,is member of archival record set of 
https://w3id.org/arco/ontology/context-description/reuses,reuses 
https://w3id.org/arco/ontology/context-description/hasMemberOfCollection,has member of collection 
https://w3id.org/arco/ontology/context-description/isCreationLocationOf,is creation location of 
https://w3id.org/arco/ontology/context-description/isPreviousLocationOf,is previous location of 
https://w3id.org/arco/ontology/context-description/properTitle,propert title 
https://w3id.org/arco/ontology/context-description/relatedWorkNote,related work note 
https://w3id.org/arco/ontology/context-description/alternativeTitle,alternative title 
https://w3id.org/arco/ontology/context-description/isCommissionOf,is commission of 
https://w3id.org/arco/ontology/context-description/isLocatedIn,is located in 
https://w3id.org/arco/ontology/context-description/hasFindingLocation,has finding location 
https://w3id.org/arco/ontology/denotative-description/storageConditions,storage conditions 
https://w3id.org/arco/ontology/context-description/methodOfInterventionAndDigitization,method of intervention and digitization 
https://w3id.org/arco/ontology/context-description/isReusedBy,is reused by 
https://w3id.org/arco/ontology/context-description/numberInCirculation,number in circulation 
https://w3id.org/arco/ontology/context-description/findingNote,finding note 
https://w3id.org/arco/ontology/context-description/historicalInformation,historical information 
https://w3id.org/arco/ontology/context-description/hasCreationLocation,has creation location 
https://w3id.org/arco/ontology/context-description/isMusicianOf,is musician of 
https://w3id.org/arco/ontology/context-description/explanationNote,explanation note 
https://w3id.org/arco/ontology/context-description/hasRelatedWork,has related work 
https://w3id.org/arco/ontology/denotative-description/CulturalEntityTechnicalStatus,Technical status of cultural entity 
https://w3id.org/arco/ontology/context-description/attributedTitle,attributed title 
https://w3id.org/arco/ontology/context-description/informationGatheredOnSite,information gathered on site 
https://w3id.org/arco/ontology/context-description/isFindingLocationOf,is finding location of 
https://w3id.org/arco/ontology/context-description/Commission,Commission 
https://w3id.org/arco/ontology/context-description/CoinIssuance,Coin issuance 
https://w3id.org/arco/ontology/context-description/CollectionMembership,Collection Membership 
https://w3id.org/arco/ontology/context-description/hasPlanningEnvironmentalRelationWith,has planning environmental relation with 
https://w3id.org/arco/ontology/denotative-description/proposedIntervention,proposed intervention 
https://w3id.org/arco/ontology/context-description/title,title 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/denotative-description/positionInComplexCulturalProperty,position in complex cultural property 
https://w3id.org/arco/ontology/context-description/isResearchOn,is research on 
https://w3id.org/arco/ontology/context-description/hasMusicalEnsemble,has musical ensemble 
https://w3id.org/arco/ontology/context-description/ArchivalRecordSetMembership,Archival record set membership 
https://w3id.org/arco/ontology/context-description/involves,involves 
https://w3id.org/arco/ontology/context-description/Research,Research 
https://w3id.org/arco/ontology/denotative-description/anthropologicalMaterialMorphology,anthropological material morphology 
