uri,text
https://w3id.org/arco/ontology/catalogue/catalogueRecordIdentifier,catalogue record identifier 
https://w3id.org/arco/ontology/catalogue/recoveredData,recovered data 
https://w3id.org/arco/ontology/catalogue/isDescribedByCatalogueRecord,is described by 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/catalogue/describesCulturalProperty,describes 
https://w3id.org/arco/ontology/catalogue/hasCatalogueRecordVersion,has version 
https://w3id.org/arco/ontology/catalogue/systemRecordCode,system record code 
https://w3id.org/arco/ontology/catalogue/deletedICCDIdentifier,deleted ICCD identifier 
https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion,Catalogue record version 
https://w3id.org/arco/ontology/catalogue/CatalogueRecord,Catalogue record 
https://w3id.org/arco/ontology/catalogue/isCatalogueRecordVersionOf,is catalogue record version of 
