uri,text
https://w3id.org/arco/ontology/cultural-event/hasImmediateNextEvent,has immediate next event 
https://w3id.org/italia/onto/TI/TimeInterval,Time Interval 
https://w3id.org/arco/ontology/cultural-event/hasImmediatePreviousEvent,has immediate previous event 
https://w3id.org/arco/ontology/core/involvesAgent,involves agent 
https://w3id.org/arco/ontology/cultural-event/hasNextSituation,has next event has next sitution 
https://w3id.org/arco/ontology/core/isAgentInvolvedIn,is agent involved in 
https://w3id.org/italia/onto/l0/EventOrSituation,Event Or Situation 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/specificTimeOf,specific time of 
https://w3id.org/arco/ontology/core/current,current 
https://w3id.org/arco/ontology/cultural-event/hasPreviousSituation,has previous situation has previous event 
