uri,text
https://w3id.org/arco/ontology/context-description/hasAuthorityFileCataloguingAgency,has authority file cataloguing agency 
https://w3id.org/arco/ontology/context-description/hasAttributedAuthor,has attributed author 
https://w3id.org/arco/ontology/context-description/hasAuthorshipAttribution,has authorship attribution 
https://w3id.org/arco/ontology/context-description/preferredAuthorshipAttribution,preferred autorship attribution 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/AuthorshipAttribution,Authorship Attribution 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/isAuthorshipAttributionOf,is authorship attribution of 
https://w3id.org/arco/ontology/context-description/dubiuosAuthorshipAttribution,dubious authotship attribution 
