uri,text
https://w3id.org/arco/ontology/context-description/CollectionMembership,Collection Membership 
https://w3id.org/italia/onto/TI/TimeInterval,Time Interval 
https://w3id.org/italia/onto/TI/atTime,at Time 
https://w3id.org/arco/ontology/movable-property/Outcrop,Outcrop 
https://w3id.org/arco/ontology/context-description/specificTime,specific time 
https://w3id.org/arco/ontology/catalogue/editedAtTime,edited at time 
https://w3id.org/arco/ontology/denotative-description/CulturalEntityTechnicalStatus,Technical status of cultural entity 
https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion,Catalogue record version 
https://w3id.org/italia/onto/l0/EventOrSituation,Event Or Situation 
https://w3id.org/arco/ontology/movable-property/SpecimenHarvesting,Specimen harvesting 
https://w3id.org/arco/ontology/arco/endTime,end time 
https://w3id.org/arco/ontology/catalogue/editingTimeOf,editing time of 
https://w3id.org/arco/ontology/denotative-description/isTechnicalStatusValidAt,is cultural entity technical status valid at 
https://w3id.org/arco/ontology/denotative-description/isTimeIntervalValidFor,is time interval valid for 
https://w3id.org/arco/ontology/movable-property/Accession,Accession 
https://w3id.org/arco/ontology/arco/startTime,start time 
