uri,text
https://w3id.org/arco/ontology/context-description/Bibliography,Bibliography 
https://w3id.org/arco/ontology/context-description/hasBibliography,has bibliography 
https://w3id.org/arco/ontology/context-description/bilbiographicReference,bibliographic reference 
https://w3id.org/arco/ontology/context-description/hasEdition,has edition 
https://w3id.org/arco/ontology/core/specifications,specifications 
https://w3id.org/arco/ontology/context-description/bibliographyLocalIdentifier,bibliography local identifier 
https://w3id.org/arco/ontology/context-description/completeBibliographicReference,complete bibliographic reference 
https://w3id.org/arco/ontology/context-description/bibliographicReferenceAuthor,bibliographic reference author 
https://w3id.org/arco/ontology/context-description/bibliographyICCDIdentifier,bibliography ICCD identifier 
https://w3id.org/arco/ontology/context-description/bibliographicReferenceDate,bibliographic reference date 
https://w3id.org/arco/ontology/context-description/isBibliographyOf,is bibliography of 
https://w3id.org/arco/ontology/context-description/Edition,Edition 
https://w3id.org/arco/ontology/context-description/abbreviation,abbreviation 
