uri,text
https://w3id.org/arco/ontology/context-description/synonym,synonym 
https://w3id.org/arco/ontology/core/keyword,keyword 
https://w3id.org/arco/ontology/denotative-description/positionOnCulturalProperty,position on cultural property 
https://w3id.org/arco/ontology/context-description/expiryDate,expiry date 
https://w3id.org/arco/ontology/context-description/useFunction,use function 
https://w3id.org/arco/ontology/context-description/editionLocation,edition location 
https://w3id.org/arco/ontology/core/note,note 
https://w3id.org/arco/ontology/core/specifications,specifications 
https://w3id.org/arco/ontology/movable-property/manufacturingDate,manufacturing date 
https://w3id.org/arco/ontology/context-description/report,report 
https://w3id.org/arco/ontology/denotative-description/transcript,transcript 
https://w3id.org/arco/ontology/context-description/iconclassCode,Iconclass Code 
https://w3id.org/arco/ontology/location/culturalInstituteOrSiteIdentifier,cultural institute or site identifier 
https://w3id.org/arco/ontology/catalogue/ICCDIdentifier,ICCD identifier 
https://w3id.org/arco/ontology/context-description/UseFunction,Use function 
https://w3id.org/arco/ontology/context-description/ArchaeometricDiagnosticSurvey,Archaeometric and diagnostic survey 
https://w3id.org/arco/ontology/context-description/Edition,Edition 
https://w3id.org/arco/ontology/cataloguing-campaign/acronym,acronym 
https://w3id.org/arco/ontology/core/description,description 
https://w3id.org/arco/ontology/catalogue/localIdentifier,local Identifier 
http://dati.beniculturali.it/cis/CulturalInstituteOrSite,Cultural Institute Or Site 
