uri,text
https://w3id.org/arco/ontology/context-description/isJuryMemberOf,is jury member 
https://w3id.org/arco/ontology/context-description/isWinnerOf,is winner of 
https://w3id.org/arco/ontology/context-description/isPartecipantOf,is partecipant of 
https://w3id.org/arco/ontology/context-description/hasWinner,has winner 
https://w3id.org/arco/ontology/context-description/Competition,Competition 
https://w3id.org/arco/ontology/context-description/isPrizeOf,is Prize Of 
https://w3id.org/arco/ontology/context-description/hasFinalist,has patercipant 
https://w3id.org/arco/ontology/context-description/isFinalistOf,is finalist of 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/hasJuryMember,has jury member 
https://w3id.org/arco/ontology/context-description/hasPrize,has Prize 
https://w3id.org/arco/ontology/context-description/hasPartecipant,has patercipant 
