uri,text
https://w3id.org/arco/ontology/denotative-description/hasVibratingLenght,has vibrating lenght 
https://w3id.org/arco/ontology/denotative-description/isTuningOf,is tuning of 
https://w3id.org/arco/ontology/denotative-description/isStorageMethodOrColourDepthOf,is storage method or colour depth of 
https://w3id.org/arco/ontology/denotative-description/hasResolution,has resolution 
https://w3id.org/arco/ontology/denotative-description/isTechniqueOf,is technique of 
https://w3id.org/arco/ontology/denotative-description/hasColour,has colour 
https://w3id.org/arco/ontology/denotative-description/hasFileFormat,has file format 
https://w3id.org/arco/ontology/denotative-description/hasPhotoSize,has photo size 
https://w3id.org/arco/ontology/denotative-description/hasTuning,has tuning 
https://w3id.org/arco/ontology/denotative-description/hasShape,has shape 
https://w3id.org/arco/ontology/denotative-description/isFileFormatOf,is file format of 
https://w3id.org/arco/ontology/denotative-description/hasMaterial,has material 
https://w3id.org/arco/ontology/denotative-description/hasQualityLevel,has quality level 
https://w3id.org/arco/ontology/denotative-description/hasMaterialOrTechnique,has material or technique 
https://w3id.org/arco/ontology/denotative-description/isPhotoProgramOf,is photo program of 
https://w3id.org/arco/ontology/denotative-description/hasPixelDimension,has pixel dimension 
https://w3id.org/arco/ontology/denotative-description/hasGarmentColour,has garment colour 
https://w3id.org/arco/ontology/denotative-description/isMaterialOf,is material of 
https://w3id.org/arco/ontology/denotative-description/hasExtension,has extension 
https://w3id.org/arco/ontology/denotative-description/hasPhotoProgram,has photo program 
https://w3id.org/arco/ontology/denotative-description/isPhotoColourOf,is photo colour of 
https://w3id.org/arco/ontology/denotative-description/hasTechnique,has technique 
https://w3id.org/arco/ontology/denotative-description/hasTemperament,has temperament 
https://w3id.org/arco/ontology/denotative-description/TechnicalCharacteristic,Technical Characteristic 
https://w3id.org/arco/ontology/denotative-description/isGarmentAnalysisOf,is garment analysis of 
https://w3id.org/arco/ontology/denotative-description/isColourOf,is colour of 
https://w3id.org/arco/ontology/denotative-description/areAvailableNotesOf,are available notes of 
https://w3id.org/arco/ontology/denotative-description/isPixelDimensionOf,is pixel dimension of 
https://w3id.org/arco/ontology/denotative-description/hasPhotoColour,has photo colour 
https://w3id.org/arco/ontology/denotative-description/isTechnicalCharacteristicOf,is technical characteristic of 
https://w3id.org/arco/ontology/denotative-description/hasDiapason,has diapason 
https://w3id.org/arco/ontology/denotative-description/hasStorageMethodOrColourDepth,has storage method or colour depth 
https://w3id.org/arco/ontology/denotative-description/isDiapasonOf,is diapason of 
https://w3id.org/arco/ontology/denotative-description/isGarmentColourOf,is garment colour of 
https://w3id.org/arco/ontology/denotative-description/isMassStorageOf,is mass storage of 
https://w3id.org/arco/ontology/denotative-description/hasAvailableNotes,has available notes 
https://w3id.org/arco/ontology/denotative-description/isExtensionOf,is extension of 
https://w3id.org/arco/ontology/denotative-description/hasFiligree,has filigree 
https://w3id.org/arco/ontology/denotative-description/isFiligreeOf,is filigree of 
https://w3id.org/arco/ontology/denotative-description/isPhotoSizeOf,is photo size of 
https://w3id.org/arco/ontology/denotative-description/isResolutionOf,is resolution of 
https://w3id.org/arco/ontology/denotative-description/isShapeOf,is shape of 
https://w3id.org/arco/ontology/denotative-description/isVibratingLenghtOf,is vibrating lenght of 
https://w3id.org/arco/ontology/denotative-description/hasMassStorage,has mass storage 
https://w3id.org/arco/ontology/denotative-description/isQualityLevelOf,is quality level of 
https://w3id.org/arco/ontology/denotative-description/hasGarmentAnalysis,has garment analysis 
https://w3id.org/arco/ontology/denotative-description/isMaterialOrTechniqueOf,is material or technique of 
https://w3id.org/arco/ontology/denotative-description/hasTechnicalCharacteristic,has technical characteristic 
https://w3id.org/arco/ontology/denotative-description/isTemperamentOf,is temperament of 
