uri,text
https://w3id.org/arco/ontology/location/isLocationIn,is location in 
http://dati.beniculturali.it/cis/Site,Site 
https://w3id.org/arco/ontology/location/hasTimeIndexedTypedLocation,has time indexed typed location 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/italia/onto/TI/atTime,at Time 
https://w3id.org/italia/onto/TI/TimeInterval,Time Interval 
https://w3id.org/italia/onto/CLV/Feature,Feature 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/location/locationDetails,location details 
https://w3id.org/arco/ontology/denotative-description/isLocationSubjectOf,is location subject of 
https://w3id.org/arco/ontology/location/TimeIndexedTypedLocation,Time Indexed Typed Location 
https://w3id.org/arco/ontology/location/atSite,at site 
https://w3id.org/arco/ontology/denotative-description/Orientation,Orientation 
https://w3id.org/arco/ontology/denotative-description/hasOrientation,has orientation 
https://w3id.org/arco/ontology/location/isTimeIndexedTypedLocationOf,is time indexed typed location of 
https://w3id.org/arco/ontology/denotative-description/hasLocationSubject,has location as subject 
