uri,text
https://w3id.org/arco/ontology/context-description/Circumstance,Circumstance Occasion 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/Competition,Competition 
https://w3id.org/arco/ontology/context-description/hasCommission,has commission 
https://w3id.org/arco/ontology/context-description/hasCommittent,has committent 
https://w3id.org/arco/ontology/context-description/isCommittentIn,is committent in 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/hasCircumstance,has circumstance 
https://w3id.org/arco/ontology/context-description/Commission,Commission 
