uri,text
https://w3id.org/italia/onto/l0/Location,Location 
https://w3id.org/arco/ontology/core/isLocationOf,is location of 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/location/isStratigraphicAreaOf,is stratigraphic area of 
https://w3id.org/arco/ontology/location/hasStratigraphicArea,has stratigraphic area 
https://w3id.org/arco/ontology/location/hasStratigraphicRoom,has stratigraphic room 
https://w3id.org/arco/ontology/location/isStratigraphicRoomOf,is stratigraphic room of 
https://w3id.org/arco/ontology/location/hasStratigraphicSquare,has stratigraphic square 
https://w3id.org/arco/ontology/core/hasLocation,has location 
https://w3id.org/arco/ontology/location/isStratigraphicSquareOf,is stratigraphic square of 
