uri,text
https://w3id.org/arco/ontology/context-description/ProtectiveMeasure,Protective measure 
https://w3id.org/arco/ontology/context-description/registrationDateOrGU,registration date or official journal 
https://w3id.org/arco/ontology/context-description/isProtectiveMeasureOf,is protective measure of 
https://w3id.org/arco/ontology/context-description/noticeDate,notice date 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/context-description/openingNoticeDate,opening notice date 
https://w3id.org/arco/ontology/context-description/hasProponentAgency,has proponet agency 
https://w3id.org/arco/ontology/context-description/issueDate,issue date 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/hasProtectiveMeasure,has protective measure 
https://w3id.org/italia/onto/l0/Agent,Agent 
