uri,text
https://w3id.org/arco/ontology/movable-property/isTaxonOf,is taxon of 
https://w3id.org/arco/ontology/movable-property/hasTaxon,has taxon 
https://w3id.org/arco/ontology/movable-property/isClassifiedByOriginalTaxon,is classified by original taxon 
https://w3id.org/arco/ontology/movable-property/Taxon,Taxon 
https://w3id.org/arco/ontology/core/isClassifiedBy,is classified by 
https://w3id.org/arco/ontology/movable-property/Specimen,Specimen 
https://w3id.org/arco/ontology/movable-property/hasDirectLowerRank,has direct lower rank 
https://w3id.org/arco/ontology/movable-property/hasHigherRank,has higher rank 
https://w3id.org/arco/ontology/movable-property/hasDirectHigherRank,has direct higher rank 
https://w3id.org/arco/ontology/movable-property/hasLowerRank,has lower rank 
https://w3id.org/arco/ontology/movable-property/isClassifiedByCurrentTaxon,is classified by current taxon 
