uri,text
https://w3id.org/arco/ontology/context-description/hasRelatedWorkSituation,has related work situation 
https://w3id.org/arco/ontology/arco/isRelatedAgencyOf,is related agency of 
https://w3id.org/arco/ontology/arco/hasCataloguingAgency,has cataloguing agency 
https://w3id.org/arco/ontology/context-description/hasTitle,has title 
https://w3id.org/arco/ontology/context-description/subject,subject 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/ChangeOfAvailability,Change of availability 
https://w3id.org/arco/ontology/arco/uniqueIdentifier,unique identifier 
https://w3id.org/arco/ontology/denotative-description/CulturalPropertyAvailability,Cultural Property Availability 
https://w3id.org/arco/ontology/context-description/Bibliography,Bibliography 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/denotative-description/hasCulturalPropertyAvailability,has cultural property availability 
https://w3id.org/arco/ontology/context-description/hasDetectionMethod,has detection method 
https://w3id.org/arco/ontology/context-description/Title,Title 
https://w3id.org/arco/ontology/arco/internationalIdentifier,international identifier 
https://w3id.org/arco/ontology/arco/regionIdentifier,region identifier 
https://w3id.org/arco/ontology/arco/hasRelatedAgency,has related agency 
https://w3id.org/arco/ontology/denotative-description/storageConditions,storage conditions 
https://w3id.org/arco/ontology/arco/isHeritageProtectionAgencyOf,is heritage protection agency of 
https://w3id.org/arco/ontology/context-description/Subject,Subject 
https://w3id.org/arco/ontology/context-description/DetectionMethod,Detection Method 
https://w3id.org/arco/ontology/context-description/hasBibliography,has bibliography 
https://w3id.org/arco/ontology/catalogue/InformationForm,Information form 
https://w3id.org/arco/ontology/context-description/rights,rights 
https://w3id.org/arco/ontology/context-description/historicalInformation,historical information 
https://w3id.org/arco/ontology/arco/isCataloguingAgencyOf,is cataloguing agency of 
https://w3id.org/arco/ontology/context-description/hasSubject,has subject 
https://w3id.org/arco/ontology/context-description/hasChangeOfAvailability,has change of availability 
https://w3id.org/arco/ontology/arco/suffix,suffix 
https://w3id.org/arco/ontology/context-description/informationGatheredOnSite,information gathered on site 
https://w3id.org/arco/ontology/denotative-description/Orientation,Orientation 
https://w3id.org/arco/ontology/arco/hasHeritageProtectionAgency,has heritage protection agency 
https://w3id.org/arco/ontology/denotative-description/hasLocationSubject,has location as subject 
https://w3id.org/arco/ontology/denotative-description/proposedIntervention,proposed intervention 
https://w3id.org/arco/ontology/arco/catalogueNumber,catalogue number 
https://w3id.org/arco/ontology/context-description/title,title 
https://w3id.org/arco/ontology/arco/numberOfComponents,number of components 
https://w3id.org/arco/ontology/location/TimeIndexedTypedLocation,Time Indexed Typed Location 
https://w3id.org/arco/ontology/catalogue/isRelatedToInformationForm,is related to information form 
https://w3id.org/arco/ontology/denotative-description/hasOrientation,has orientation 
https://w3id.org/arco/ontology/context-description/RelatedWorkSituation,Related work situation 
