uri,text
https://w3id.org/arco/ontology/movable-property/hasHarvestingResponsible,has Harvesting Responsible 
https://w3id.org/arco/ontology/movable-property/isHarvestingSponsorOf,is Harvesting Sponsor Of 
https://w3id.org/arco/ontology/location/hasTimeIndexedTypedLocation,has time indexed typed location 
https://w3id.org/arco/ontology/movable-property/hasHarvestingOperator,has Harvesting Operator 
https://w3id.org/arco/ontology/movable-property/hasHarvestingSponsor,has Harvesting Sponsor 
https://w3id.org/arco/ontology/location/TimeIndexedTypedLocation,Time Indexed Typed Location 
https://w3id.org/arco/ontology/movable-property/Specimen,Specimen 
https://w3id.org/arco/ontology/movable-property/SpecimenHarvesting,Specimen harvesting 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/movable-property/isHarvestingResponsibleOf,is Harvesting Responsible Of 
https://w3id.org/arco/ontology/movable-property/hasSpecimenHarvesting,has specimen harvesting 
https://w3id.org/arco/ontology/movable-property/isSpecimenHarvestingOf,is specimen harvesting of 
https://w3id.org/arco/ontology/movable-property/isHarvestingOperatorOf,is Harvesting Operator Of 
