uri,text
https://w3id.org/arco/ontology/denotative-description/hasAffixedElement,has element affixed to cultural property 
https://w3id.org/arco/ontology/denotative-description/isAgentReferredToBy,is agent referred to by 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/core/description,description 
https://w3id.org/arco/ontology/denotative-description/isElementAffixedOn,is element affixed on 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/denotative-description/hasTechnicalStatus,has technical status 
https://w3id.org/arco/ontology/denotative-description/transcript,transcript 
https://w3id.org/arco/ontology/denotative-description/italianTranslation,italian translation 
https://w3id.org/arco/ontology/denotative-description/refersToAgent,refers to agent 
https://w3id.org/arco/ontology/context-description/hasAuthor,has author 
https://w3id.org/arco/ontology/denotative-description/CulturalEntityTechnicalStatus,Technical status of cultural entity 
https://w3id.org/arco/ontology/denotative-description/occurrences,occurrences 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/denotative-description/AffixedElement,Element affixed on cultural property 
