uri,text
https://w3id.org/arco/ontology/catalogue/isUpdateScientificRevisorOf,is update scientific revisor of 
https://w3id.org/arco/ontology/catalogue/isUpdateResponsibleAgentOf,is update responsible agent of 
https://w3id.org/arco/ontology/catalogue/isImmediatePreviousVersionOf,is immediate previous version of 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/catalogue/isScientificDirectorOf,is scientific director of 
https://w3id.org/arco/ontology/catalogue/hasPreviousVersion,has previous version 
https://w3id.org/arco/ontology/catalogue/hasScientificDirector,has scientific director 
https://w3id.org/arco/ontology/catalogue/isOfficialInChargeOf,is official in charge of 
https://w3id.org/arco/ontology/catalogue/hasImmediatePreviousVersion,has immediate previous version 
https://w3id.org/arco/ontology/catalogue/hasCataloguingAgent,has cataloguing agent 
https://w3id.org/arco/ontology/catalogue/hasDigitalTranscriptionResponsibleAgent,has digital transcription responsible agent 
https://w3id.org/arco/ontology/catalogue/isPreviousVersionOf,is previous version of 
https://w3id.org/arco/ontology/catalogue/isUpdateResponsibleResearchAndCompilationOf,is update responsible research and compilation of 
https://w3id.org/arco/ontology/catalogue/hasUpdateResponsibleResearchAndCompilation,has update responsible research and compilation 
https://w3id.org/arco/ontology/catalogue/hasUpdateScientificRevisor,has update scientific revisor 
https://w3id.org/arco/ontology/catalogue/CatalogueRecordVersion,Catalogue record version 
https://w3id.org/arco/ontology/catalogue/hasDigitalTranscriptionOperator,has digital transcription operator 
https://w3id.org/arco/ontology/catalogue/hasUpdateOfficialInCharge,has update official in charge 
https://w3id.org/arco/ontology/catalogue/isResponsibleResearchAndCompilationOf,is responsible research and compilation of 
https://w3id.org/arco/ontology/catalogue/isDigitalTranscriptionResponsibleAgentOf,is digital transcription responsible agent of 
https://w3id.org/arco/ontology/catalogue/isUpdateOfficialInChargeOf,is update official in charge of 
https://w3id.org/arco/ontology/catalogue/hasUpdateResponsibleAgent,has update responsible agency or person 
https://w3id.org/arco/ontology/catalogue/isCataloguingAgentOf,is cataloguing agent of 
https://w3id.org/arco/ontology/catalogue/isDigitalTranscriptionOperatorOf,is digital transcription operator of 
https://w3id.org/arco/ontology/catalogue/hasOfficialInCharge,has official in charge 
https://w3id.org/arco/ontology/catalogue/hasResponsibleResearchAndCompilation,has responsible research and compilation 
