uri,text
https://w3id.org/arco/ontology/catalogue/PrivacyLevel,Privacy level 
https://w3id.org/arco/ontology/catalogue/AccessProfile,Access profile 
https://w3id.org/arco/ontology/catalogue/isAccessProfileOf,is access profile of 
https://w3id.org/arco/ontology/catalogue/hasPrivacyReason,has privacy reason 
https://w3id.org/arco/ontology/catalogue/hasPrivacyLevel,has privacy level 
https://w3id.org/arco/ontology/catalogue/isPrivacyLevelOf,is privacy level of 
https://w3id.org/arco/ontology/catalogue/isPrivacyReasonOf,is privacy reason of 
https://w3id.org/arco/ontology/context-description/expiryDate,expiry date 
https://w3id.org/arco/ontology/catalogue/CatalogueRecord,Catalogue record 
https://w3id.org/arco/ontology/catalogue/PrivacyReason,Privacy reason 
https://w3id.org/arco/ontology/catalogue/hasAccessProfile,has access profile 
