uri,text
https://w3id.org/arco/ontology/context-description/Documentation,Documentation 
https://w3id.org/arco/ontology/context-description/rights,rights 
https://w3id.org/arco/ontology/context-description/isPrimaryDocumentationOf,is primary documentation of 
https://w3id.org/arco/ontology/core/specifications,specifications 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/context-description/documentationIdentifier,documentation identifier 
https://w3id.org/arco/ontology/context-description/documentationLocation,documentation location 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/documentationTitle,documentation title 
https://w3id.org/arco/ontology/context-description/hasPrimaryDocumentation,has primary documentation 
https://w3id.org/arco/ontology/context-description/isDocumentationOf,is documentation of 
https://w3id.org/arco/ontology/context-description/digitalFilename,digital filename 
https://w3id.org/arco/ontology/context-description/hasDocumentation,has documentation 
