uri,text
https://w3id.org/arco/ontology/cultural-event/RecurrentTimePeriod,Recurrent time period 
https://w3id.org/arco/ontology/cultural-event/hasTimePeriodMeasurementUnit,has time period measurement unit 
https://w3id.org/arco/ontology/cultural-event/timePeriodValue,time period value 
https://w3id.org/arco/ontology/cultural-event/RecurrentSituationSeries,Recurrent event Recurrent situation series 
https://w3id.org/arco/ontology/cultural-event/hasTimePeriodBeforeNextEvent,has time period before next event 
https://w3id.org/arco/ontology/cultural-event/isTimePeriodMeasurementUnitOf,is time period measurement unit of 
https://w3id.org/arco/ontology/cultural-event/isRecurrentTimePeriodOf,is recurrent time period of 
https://w3id.org/italia/onto/l0/EventOrSituation,Event Or Situation 
https://w3id.org/arco/ontology/cultural-event/TimePeriodMeasurementUnit,Time period measurement unit 
https://w3id.org/arco/ontology/cultural-event/isTimePeriodBeforeNextEventOf,is time period before next event of 
