uri,text
https://w3id.org/arco/ontology/movable-property/UnitCell,Unit cell 
https://w3id.org/arco/ontology/movable-property/CrystallographicCharacteristic,Crystallographic characteristic 
https://w3id.org/arco/ontology/movable-property/hasPointGroup,has point group 
https://w3id.org/arco/ontology/movable-property/isSpaceGroupOf,is space group of 
https://w3id.org/arco/ontology/movable-property/isUnitCellOf,is unit cell of 
https://w3id.org/arco/ontology/movable-property/isCrystalSystemOf,is crystal system of 
https://w3id.org/arco/ontology/movable-property/isPointGroupOf,is point group of 
https://w3id.org/arco/ontology/movable-property/isCrystallographicCharacteristicOf,is crystallographic characteristic of 
https://w3id.org/arco/ontology/movable-property/hasCrystalSystem,has crystal system 
https://w3id.org/arco/ontology/movable-property/InorganicSpecies,Inorganic species 
https://w3id.org/arco/ontology/movable-property/hasSpaceGroup,has space group 
https://w3id.org/arco/ontology/movable-property/isCrystalClassOf,is crystal class of 
https://w3id.org/arco/ontology/movable-property/hasCrystalClass,has crystal class 
https://w3id.org/arco/ontology/movable-property/hasCrystallographicCharacteristic,has crystallographic characteristic 
