uri,text
https://w3id.org/arco/ontology/context-description/Circumstance,Circumstance Occasion 
https://w3id.org/arco/ontology/context-description/hasUse,has use 
https://w3id.org/arco/ontology/context-description/useFunction,use function 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/context-description/Use,Use 
https://w3id.org/arco/ontology/context-description/useConditions,use conditions 
https://w3id.org/arco/ontology/context-description/UseFunction,Use function 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/isUseOf,is use of 
https://w3id.org/arco/ontology/context-description/isKeptIn,is kept in 
https://w3id.org/arco/ontology/context-description/hasUseFunction,has use function 
https://w3id.org/arco/ontology/context-description/hasCircumstance,has circumstance 
