uri,text
https://w3id.org/arco/ontology/denotative-description/hasConservationStatus,has conservation status 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/denotative-description/isLegibilityOf,is legibility of 
https://w3id.org/arco/ontology/denotative-description/ConservationStatusType,Conservation Status Type 
https://w3id.org/arco/ontology/denotative-description/isConservationStatusOf,is conservation status of 
https://w3id.org/arco/ontology/denotative-description/hasLegibility,has legibility 
https://w3id.org/arco/ontology/denotative-description/isConservationStatusTypeOf,is conservation status type of 
https://w3id.org/arco/ontology/denotative-description/Legibility,Legibility 
https://w3id.org/arco/ontology/denotative-description/ConservationStatus,Conservation Status 
https://w3id.org/arco/ontology/denotative-description/hasConservationStatusType,has conservation status type 
