uri,text
https://w3id.org/arco/ontology/context-description/hasMinter,has minter 
https://w3id.org/arco/ontology/context-description/isMinterIn,in minter in 
https://w3id.org/arco/ontology/context-description/hasMint,has mint 
https://w3id.org/arco/ontology/context-description/isIssuingStateIn,is issuing state in 
https://w3id.org/arco/ontology/context-description/isMintIn,is mint in 
https://w3id.org/arco/ontology/context-description/isIssuerIn,is issuer in 
https://w3id.org/arco/ontology/context-description/hasIssuer,has issuer 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/hasIssuingState,has issuing State 
https://w3id.org/arco/ontology/context-description/CoinIssuance,Coin issuance 
