uri,text
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/italia/onto/TI/atTime,at Time 
https://w3id.org/arco/ontology/context-description/Survey,Survey 
https://w3id.org/italia/onto/TI/TimeInterval,Time Interval 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/isSurveyOn,is survey on 
https://w3id.org/arco/ontology/context-description/hasSurvey,has survey 
https://w3id.org/arco/ontology/context-description/isSurveyScientificDirectorOf,is survey scientific director of 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/context-description/hasSurveyScientificDirector,has survey scientific director 
https://w3id.org/arco/ontology/context-description/technicalDocumentation,technical documentation 
