uri,text
https://w3id.org/arco/ontology/arco/ArchaeologicalProperty,Archaeological Property 
https://w3id.org/italia/onto/l0/Location,Location 
https://w3id.org/arco/ontology/context-description/hasFindingContext,has finding context 
https://w3id.org/arco/ontology/denotative-description/hasSampleCollected,has sample collected 
https://w3id.org/arco/ontology/location/hasStratigraphicArea,has stratigraphic area 
https://w3id.org/arco/ontology/location/hasStratigraphicRoom,has stratigraphic room 
https://w3id.org/arco/ontology/context-description/FindingContext,Finding context 
https://w3id.org/arco/ontology/denotative-description/SampleCollected,Sample collected 
https://w3id.org/arco/ontology/location/hasStratigraphicSquare,has stratigraphic square 
https://w3id.org/arco/ontology/arco/archaeologicalSiteIdentifier,archaeological site identifier 
https://w3id.org/arco/ontology/denotative-description/anthropologicalMaterialMorphology,anthropological material morphology 
