uri,text
https://w3id.org/arco/ontology/context-description/hasIntervention,has intervention 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/core/specifications,specifications 
https://w3id.org/italia/onto/TI/atTime,at Time 
https://w3id.org/italia/onto/TI/TimeInterval,Time Interval 
https://w3id.org/arco/ontology/core/description,description 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/isInterventionOn,is intervention on 
https://w3id.org/arco/ontology/context-description/Intervention,Intervention 
https://w3id.org/arco/ontology/context-description/hasActivityOperator,has activity operator 
https://w3id.org/arco/ontology/context-description/hasActivityResponsible,has activity responsible 
https://w3id.org/arco/ontology/context-description/hasActivitySponsor,has activity sponsor 
https://w3id.org/italia/onto/l0/Agent,Agent 
