uri,text
https://w3id.org/arco/ontology/context-description/reproduces,reproduces 
https://w3id.org/arco/ontology/context-description/isReproducedBy,is reproduced by 
https://w3id.org/arco/ontology/context-description/Reproduction,Reproduction 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/PrintInPublication,Print in publication 
https://w3id.org/arco/ontology/context-description/hasReproduction,has reproduction 
https://w3id.org/arco/ontology/context-description/isReproductionPositionOf,is reproduction position of 
https://w3id.org/arco/ontology/context-description/pageOrTableNumber,page or table number 
https://w3id.org/arco/ontology/context-description/isReproductionOf,is reproduction of 
https://w3id.org/arco/ontology/context-description/hasReproductionPosition,has reproduction position 
https://w3id.org/arco/ontology/context-description/ReproductionPosition,Reproduction position 
