uri,text
https://w3id.org/arco/ontology/context-description/hasPreviousOwner,has previous owner 
https://w3id.org/italia/onto/l0/Agent,Agent 
https://w3id.org/arco/ontology/arco/CulturalProperty,Cultural Property 
https://w3id.org/arco/ontology/context-description/isAcquisitionOf,is acquisition of 
https://w3id.org/arco/ontology/context-description/hasAcquisition,has acquisition 
http://dati.beniculturali.it/cis/CulturalEntity,Cultural Entity 
https://w3id.org/arco/ontology/context-description/Acquisition,Acquisition 
https://w3id.org/arco/ontology/context-description/isPreviousOwnerOf,is previous owner of 
https://w3id.org/italia/onto/TI/time,time 
https://w3id.org/arco/ontology/context-description/acquisitionLocation,acquisition location 
