uri,text
https://w3id.org/arco/ontology/context-description/Bibliography,Bibliography 
https://w3id.org/arco/ontology/context-description/hasBibliography,has bibliography 
https://w3id.org/arco/ontology/movable-property/hasTaxon,has taxon 
https://w3id.org/arco/ontology/core/ClassificationInTime,Classification in time 
https://w3id.org/arco/ontology/movable-property/Taxon,Taxon 
https://w3id.org/arco/ontology/core/isClassificationInTimeOf,is classification in time of 
https://w3id.org/arco/ontology/core/hasClassificationInTime,has classification in time 
https://w3id.org/arco/ontology/movable-property/Specimen,Specimen 
https://w3id.org/arco/ontology/movable-property/currentClassification,current classification 
https://w3id.org/arco/ontology/core/current,current 
https://w3id.org/arco/ontology/movable-property/originalClassification,original classification 
