uri,text
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#Rhyme,Rhyme 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#rhymeCategory,rhymeCategory 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#hasRhymeWord,hasRhymeWord 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#rhymePhoneme,rhymePhoneme 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Word,Word 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#finalConsonant,finalConsonant 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#ending,ending 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#presents,presents 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#prefinalConsonants,prefinalConsonants 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#label,label 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#rhymeGrapheme,rhymeGrapheme 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#rhymeScheme,rhymeScheme 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isRhymeWord,isRhymeWord 
