uri,text
http://postdata.linhd.uned.es/ontology/postdata-core#isReferencedIn,is Referenced In 
http://postdata.linhd.uned.es/ontology/postdata-core#Redaction,Redaction 
http://postdata.linhd.uned.es/ontology/postdata-core#Event,Event 
http://postdata.linhd.uned.es/ontology/postdata-core#Person,Person 
http://postdata.linhd.uned.es/ontology/postdata-core#Ensemble,Ensemble 
http://postdata.linhd.uned.es/ontology/postdata-core#retrievesText,retrieves Text 
http://postdata.linhd.uned.es/ontology/postdata-core#isIndexedIn,is Indexed In 
http://postdata.linhd.uned.es/ontology/postdata-core#hasTranslation,has Translation 
http://postdata.linhd.uned.es/ontology/postdata-core#isRecordedBy,is Recorded By 
http://postdata.linhd.uned.es/ontology/postdata-transmission#Location,Location 
http://postdata.linhd.uned.es/ontology/postdata-core#editedIn,edited In 
