uri,text
http://postdata.linhd.uned.es/ontology/postdata-core#Redaction,Redaction 
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#footType,footType 
http://postdata.linhd.uned.es/ontology/postdata-core#school,school 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#typeOfRhymeMatching,typeOfRhymeMatching 
http://postdata.linhd.uned.es/ontology/postdata-core#Person,Person 
http://postdata.linhd.uned.es/ontology/postdata-core#literaryPeriod,literary Period 
http://postdata.linhd.uned.es/ontology/postdata-core#gender,gender 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#metricalContext,metricalContext 
http://postdata.linhd.uned.es/ontology/postdata-core#typeOfTextualElement,type Of Textual Element 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#WorkPattern,WorkPattern 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#versificationType,versificationType 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#metricalCategory,metricalCategory 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#Foot,Foot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#RhymeMatch,RhymeMatch 
