uri,text
https://schema.org/latitude,latitude 
http://postdata.linhd.uned.es/ontology/postdata-core#isFrom,is From 
http://postdata.linhd.uned.es/ontology/postdata-core#birthPlace,birth Place 
http://postdata.linhd.uned.es/ontology/postdata-core#deathPlace,death Place 
http://postdata.linhd.uned.es/ontology/postdata-core#Person,Person 
http://postdata.linhd.uned.es/ontology/postdata-core#Ensemble,Ensemble 
http://postdata.linhd.uned.es/ontology/postdata-core#birthPlaceOf,birth Place Of 
http://postdata.linhd.uned.es/ontology/postdata-core#Place,Place 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#containsMentionToPlace,containsMentionToPlace 
http://postdata.linhd.uned.es/ontology/postdata-core#deathPlaceOf,death Place Of 
https://schema.org/longitude,longitude 
http://postdata.linhd.uned.es/ontology/postdata-core#typeOfPlace,type of Place 
