uri,text
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#interStrophicRelations,interStrophicRelations 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#rhymeTypeProportion,rhymeTypeProportion 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#metricalTypeDescription,metricalTypeDescription 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isUnissonant,isUnissonant 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isIsostrophic,isIsostrophic 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#metricalComplexity,metricalComplexity 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#WorkPattern,WorkPattern 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#hasRefrain,hasRefrain 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isIsometric,isIsometric 
