uri,text
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasSyllable,Syllable of a Word considered as list hasSyllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isFirstSyllable,isFirstSyllable 
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Word,Word 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#nextSyllable,nextSyllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#onset,onset 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#nucleusType,nucleusType 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Syllable,Syllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#weight,weight 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#coda,coda 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#previousSyllable,previousSyllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#positionInWord,positionInWord 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasFirstSyllable,has First Syllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasLastSyllable,hasLastSyllable 
