uri,text
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#morphologicalAnnotation,morphologicalAnnotation 
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Word,Word 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#belongsToWord,belongsToWord 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#partOfSpeech,partOfSpeech 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isCallOf,isCallOf 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isLemma,isLemma 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isInflectedForm,inflectedForm 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#lemma,lemma 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#translation,translation 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Syllable,Syllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#sense,sense 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isLastSyllable,isLastSyllable 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#phoneticTranscription,phoneticTranscription 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isEchoOf,isEchoOf 
