uri,text
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#stanzaNumber,stanzaNumber 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Word,Word 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#LinePattern,LinePattern 
http://purl.org/ontology/olo/core#index,has index 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#Foot,Foot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#numberOfLines,numberOfLines 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#wordNumber,wordNumber 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#numberOfStanzas,numberOfStanzas 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#altStanzaNumber,altStanzaNumber 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#WorkPattern,WorkPattern 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#lineNumber,lineNumber 
http://purl.org/ontology/olo/core#Slot,Slot 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Stanza,Stanza 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#StanzaPattern,StanzaPattern 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Line,Line 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#numberOfFeet,numberOfFeet 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#numberOfMorae,numberOfMorae 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#numberOfSyllables,numberOfSyllables 
