uri,text
http://www.w3.org/2004/02/skos/core#inScheme,in Scheme 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#metricalType,metricalType 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#feetType,feetType 
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-core#birthPlaceCertainty,birth Place Certainty 
http://postdata.linhd.uned.es/ontology/postdata-core#certainty,certainty 
http://postdata.linhd.uned.es/ontology/postdata-core#Person,Person 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isAffectedBy,isAffectedBy 
http://schema.org/deathDate,deathDate 
http://www.ontologydesignpatterns.org/cp/owl/partof.owl#isPartOf,is part of 
http://www.ontologydesignpatterns.org/cp/owl/partof.owl#hasPart,has part 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#presentsRhymeMatching,presentsRhymeMatching 
http://schema.org/birthDate,birth Date 
