uri,text
http://postdata.linhd.uned.es/ontology/postdata-core#Redaction,Redaction 
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-core#hasEditor,has Editor 
http://postdata.linhd.uned.es/ontology/postdata-core#date,date 
http://postdata.linhd.uned.es/ontology/postdata-core#Role,Role 
http://www.ontologydesignpatterns.org/cp/owl/objectrole.owl#hasRole,has role 
http://postdata.linhd.uned.es/ontology/postdata-dates#DateEntity,DateEntity 
http://postdata.linhd.uned.es/ontology/postdata-core#PoeticWork,Poetic Work 
http://postdata.linhd.uned.es/ontology/postdata-core#roleFunction,role Function 
http://postdata.linhd.uned.es/ontology/postdata-core#typeOfCharacter,type Of Character 
