uri,text
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-core#surname,surname 
http://postdata.linhd.uned.es/ontology/postdata-core#ethnicity,ethnicity 
http://postdata.linhd.uned.es/ontology/postdata-core#forename,forename 
http://postdata.linhd.uned.es/ontology/postdata-core#socialStatus,social Status 
http://postdata.linhd.uned.es/ontology/postdata-core#dedicatedTo,dedicated To 
http://postdata.linhd.uned.es/ontology/postdata-core#alternativeName,alternative Name 
http://postdata.linhd.uned.es/ontology/postdata-core#name,name 
http://postdata.linhd.uned.es/ontology/postdata-core#nameLink,name Link 
http://postdata.linhd.uned.es/ontology/postdata-core#genName,genName 
http://postdata.linhd.uned.es/ontology/postdata-core#biography,biography 
http://postdata.linhd.uned.es/ontology/postdata-core#isMentionedIn,is Mentioned In 
http://postdata.linhd.uned.es/ontology/postdata-core#isFictional,is Fictional 
http://postdata.linhd.uned.es/ontology/postdata-core#hasDedication,has Dedication 
http://postdata.linhd.uned.es/ontology/postdata-core#sourceNote,source Note 
http://postdata.linhd.uned.es/ontology/postdata-core#positionName,position Name 
http://postdata.linhd.uned.es/ontology/postdata-core#hasEditor,has Editor 
http://postdata.linhd.uned.es/ontology/postdata-core#Person,Person 
http://postdata.linhd.uned.es/ontology/postdata-core#editorOf,editor Of 
http://postdata.linhd.uned.es/ontology/postdata-core#additionalName,additional Name 
http://postdata.linhd.uned.es/ontology/postdata-core#nationality,nationality 
http://postdata.linhd.uned.es/ontology/postdata-core#Redaction,Redaction 
http://postdata.linhd.uned.es/ontology/postdata-core#religiousAffiliation,religious Affiliation 
