uri,text
http://postdata.linhd.uned.es/ontology/postdata-core#isSynthesisOf,is Synthesis Of 
http://postdata.linhd.uned.es/ontology/postdata-core#Place,Place 
http://postdata.linhd.uned.es/ontology/postdata-core#workNumber,work Number 
http://postdata.linhd.uned.es/ontology/postdata-core#originalTitle,original Title 
http://postdata.linhd.uned.es/ontology/postdata-core#incipit,incipit 
http://postdata.linhd.uned.es/ontology/postdata-core#text,text 
http://postdata.linhd.uned.es/ontology/postdata-core#isMentionedIn,is Mentioned In 
http://postdata.linhd.uned.es/ontology/postdata-core#layout,layout 
http://postdata.linhd.uned.es/ontology/postdata-core#unusedWitnesses,unused Witnesses 
http://postdata.linhd.uned.es/ontology/postdata-core#paraphrasis,paraphrasis 
http://postdata.linhd.uned.es/ontology/postdata-core#hasTranslation,has Translation 
http://postdata.linhd.uned.es/ontology/postdata-core#audience,audience 
http://postdata.linhd.uned.es/ontology/postdata-core#explicit,explicit 
http://postdata.linhd.uned.es/ontology/postdata-core#audienceEducationLevel,audience Education Level 
http://postdata.linhd.uned.es/ontology/postdata-core#Redaction,Redaction 
http://postdata.linhd.uned.es/ontology/postdata-core#hasSynthesis,has Synthesis 
http://postdata.linhd.uned.es/ontology/postdata-core#sampleText,sample Text 
http://postdata.linhd.uned.es/ontology/postdata-core#isTranslationOf,is Translation Of 
http://postdata.linhd.uned.es/ontology/postdata-core#typeOfRedaction,type of Redaction 
