uri,text
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#previousToken,previousToken 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasToken,hasToken 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isFirstToken,isFirstToken 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasLastToken,hasLastToken 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Line,Line 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#belongsToLine,belongsToLine 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isLastToken,isLastToken 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#nextToken,nextToken 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Token,Token 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasFirstToken,hasFirstToken 
