uri,text
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#nextLine,nextLine 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#previousLine,previousLine 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasLineItem,hasLineItem 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#secondHemistich,second Hemistich 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#containsMentionTo,containsMentionTo 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Stanza,Stanza 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#Line,Line 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#firstHemistich,firstHemistich 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#OrderedLineList,OrderedLineList 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#isRefrain,isRefrain 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#belongsToLineList,belongsToLineList 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#rhymesWith,rhymesWith 
http://postdata.linhd.uned.es/ontology/postdata-structuralElements#hasLine,hasLine 
