uri,text
http://postdata.linhd.uned.es/ontology/postdata-core#Redaction,Redaction 
http://postdata.linhd.uned.es/ontology/postdata-dates#dateNote,dateNote 
http://postdata.linhd.uned.es/ontology/postdata-dates#DateExpression,DateExpression 
http://postdata.linhd.uned.es/ontology/postdata-core#floruit,floruit 
http://postdata.linhd.uned.es/ontology/postdata-core#date,date 
http://postdata.linhd.uned.es/ontology/postdata-core#deathDate,deathDate 
http://postdata.linhd.uned.es/ontology/postdata-core#Person,Person 
http://postdata.linhd.uned.es/ontology/postdata-core#PoeticWork,Poetic Work 
http://postdata.linhd.uned.es/ontology/postdata-core#Place,Place 
http://postdata.linhd.uned.es/ontology/postdata-dates#DateEntity,DateEntity 
http://postdata.linhd.uned.es/ontology/postdata-core#birthDate,birthDate 
http://postdata.linhd.uned.es/ontology/postdata-dates#isExpressedAs,isExpressedAs 
