uri,text
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#accentedVowels,accentedVowels 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isHypometre,isHypometre 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#LinePattern,LinePattern 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#phonemePattern,phonemePattern 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isRegular,isRegular 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#initialPhonemesPattern,initialPhonemesPattern 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#vowelTypeScheme,vowelTypeScheme 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#hasFirstFoot,hasFirstFoot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#Foot,Foot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#phoneticTranscription,phoneticTranscription 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#accentedVowelsPattern,accentedVowelsPattern 
