uri,text
http://www.w3.org/2004/02/skos/core#Concept,Concept 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#LinePattern,LinePattern 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isIrregular,isIrregular 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#previousFoot,previousFoot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#nextFootAfterCaesura,nextFootAfterCaesura 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#nextFoot,nextFoot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#clausula,clausula 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#scheme,scheme 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#previousFootBeforeCaesura,previousFootBeforeCaesura 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#Foot,Foot 
http://postdata.linhd.uned.es/ontology/postdata-prosodicElements#isFirstFoot,isFirstFoot 
