uri,text
https://www.ica.org/standards/RiC/ontology#migratedFrom,migrated from 
https://www.ica.org/standards/RiC/ontology#instantiationStructure,Instantiation structure 
https://www.ica.org/standards/RiC/ontology#migratedInto,migrated into 
https://www.ica.org/standards/RiC/ontology#carrierExtent,carrier extent 
https://www.ica.org/standards/RiC/ontology#instantiationExtent,Instantiation extent 
https://www.ica.org/standards/RiC/ontology#hasDerivedInstantiation,has derived instantiation  
https://www.ica.org/standards/RiC/ontology#physicalCharacteristics,physical characteristics 
https://www.ica.org/standards/RiC/ontology#productionTechnique,production technique 
https://www.ica.org/standards/RiC/ontology#qualityOfRepresentation,quality of representation 
https://www.ica.org/standards/RiC/ontology#Instantiation,Instantiation 
https://www.ica.org/standards/RiC/ontology#hasOrHadComponent,has or had component 
https://www.ica.org/standards/RiC/ontology#isDerivedFromInstantiation,is derived from instantiation  
https://www.ica.org/standards/RiC/ontology#isFunctionallyEquivalentTo,is functionally equivalent to 
https://www.ica.org/standards/RiC/ontology#isOrWasComponentOf,is or was component of 
https://www.ica.org/standards/RiC/ontology#isInstantiationAssociatedWithInstantiation,is instantiation associated with instantiation  
