uri,text
https://www.ica.org/standards/RiC/ontology#lastModificationDate,last modification date 
https://www.ica.org/standards/RiC/ontology#ruleFollowed,rule followed 
https://www.ica.org/standards/RiC/ontology#descriptiveNote,descriptive note 
https://www.ica.org/standards/RiC/ontology#birthDate,birth date 
https://www.ica.org/standards/RiC/ontology#beginningDate,beginning date 
https://www.ica.org/standards/RiC/ontology#referenceSystem,reference system 
https://www.ica.org/standards/RiC/ontology#Thing,Thing 
https://www.ica.org/standards/RiC/ontology#width,width 
https://www.ica.org/standards/RiC/ontology#name,name 
https://www.ica.org/standards/RiC/ontology#Person,Person 
https://www.ica.org/standards/RiC/ontology#Place,Place 
https://www.ica.org/standards/RiC/ontology#identifier,identifier 
https://www.ica.org/standards/RiC/ontology#deletionDate,deletion date 
https://www.ica.org/standards/RiC/ontology#creationDate,creation date 
https://www.ica.org/standards/RiC/ontology#Agent,Agent 
https://www.ica.org/standards/RiC/ontology#height,height 
https://www.ica.org/standards/RiC/ontology#endDate,end date 
https://www.ica.org/standards/RiC/ontology#type,type 
https://www.ica.org/standards/RiC/ontology#modificationDate,modification date 
https://www.ica.org/standards/RiC/ontology#location,location 
https://www.ica.org/standards/RiC/ontology#date,date 
https://www.ica.org/standards/RiC/ontology#measure,measure 
https://www.ica.org/standards/RiC/ontology#authorizingMandate,authorizing mandate 
